row_idx,sentence,gold_tags,pred_tags
241,सृष्टि झापा को भुलभुले बजार मा किनमेल गर्दैछिन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
242,निशा नेपालगञ्ज विमानस्थल बाट उडान भर्ने तयारी मा छिन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'VERB', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
243,रोहन लुम्बिनी मा बौद्ध मठ घुम्न गयो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
244,अर्पण वीरगन्ज को व्यापारिक बजार मा पुगे ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
245,प्रज्ञा चितवन राष्ट्रिय निकुञ्ज भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
246,मनिष एभरेस्ट बेस क्याम्प हाइकिङ मा सहभागी छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
247,राधिका नाम्चे बजार को हिमालयन होटल मा छिन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
248,किरण हेटौँडा मेडिकल सेन्टर मा भेटियो ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
249,सीमा पोखरा को फेवा ताल घुम्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
250,अजय बागलुङ को कालिका मन्दिर दर्शन गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
251,सुषान्त काठमाडौं को स्वयम्भूनाथ स्तूप मा पुगे ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
252,रोशनी ललितपुर को राष्ट्रिय संग्रहालय भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
253,विकाश धरान को मेडिकल कलेज मा जाँच गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
254,टिकापुर कर्णाली नदी किनार मा अवस्थित सहर हो ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
255,नाम्चे बजार सगरमाथा क्षेत्रमा पर्ने प्रसिद्ध स्थान हो ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
256,भीमदत्त नगर सुदूरपश्चिम प्रदेश को महत्वपूर्ण केन्द्र हो ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
257,अरनिको राजमार्ग काठमाडौँ लाई उत्तरी सिमानासँग जोड्छ ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
258,धनुषाधाम धार्मिक आस्थाका लागि चिनिने स्थल हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
259,कालीकोट पहाडी भूगोल भएको जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'AUX', 'NOUN', 'AUX', 'PUNCT']"
260,चन्द्रगिरि डाँडा काठमाडौँ उपत्यकाको दृश्यावलोकन का लागि प्रसिद्ध छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'AUX', 'PUNCT']"
261,त्रिशूली नदी हिमाली क्षेत्रबाट उत्पत्ति भएको हो ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'AUX', 'AUX', 'PUNCT']"
262,सिराहा तराई क्षेत्रमा पर्ने जिल्ला हो ।,"['PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
263,बझाङ सुदूरपश्चिम को दुर्गम पहाडी जिल्ला हो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
264,प्यूठान ऐतिहासिक र सांस्कृतिक महत्व बोकेको क्षेत्र हो ।,"['PROPN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
265,हलेसी महादेव धार्मिक यात्राका लागि प्रसिद्ध छ ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'AUX', 'PUNCT']"
266,कालापत्थर हिमाली दृश्य का लागि परिचित स्थान हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
267,बुटवल पश्चिम नेपालको प्रमुख व्यापारिक केन्द्र हो ।,"['PROPN', 'NOUN', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
268,रोल्पा पहाडी भूभाग मा फैलिएको जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
269,मेची नदी पूर्वी सिमानाबाट बग्ने नदी हो ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
270,खैरहनी चितवन जिल्लाको नगर क्षेत्र हो ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
271,ढोरपाटन शिकार आरक्ष का रूपमा चिनिन्छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
272,गौरीशंकर हिमाल दोलखा क्षेत्रमा अवस्थित छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'AUX', 'VERB', 'PUNCT']"
273,मालिका धुरा हिमाली भौगोलिक संरचनामा पर्छ ।,"['PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
274,राष्ट्रिय युवा परिषद्ले नयाँ योजना सार्वजनिक गरेको छ ।,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
275,नेपाल रेडक्रस सोसाइटीले बाढी प्रभावित क्षेत्रमा राहत वितरण गरेको छ ।,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
276,बागमती प्रदेश सरकारले स्वास्थ्य सुधार योजना लागू गरेको छ ।,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
277,मोरङ मा नयाँ अस्पताल उद्घाटन भएको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
278,राष्ट्रिय जनगणना आगामी असार मा सञ्चालन हुने भएको छ ।,"['ADJ', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'VERB', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'AUX', 'AUX', 'PUNCT']"
279,अंशु बर्दियाको राप्ती नदी किनार मा पुगे ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
280,प्रिया झापा जिल्लाको बगदुली बजार मा छिन् ।,"['PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
281,सागर लुम्बिनी अन्तर्राष्ट्रिय विमानस्थल बाट उडान भर्न लागेको छ ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'VERB', 'AUX', 'AUX', 'PUNCT']"
282,रोशनी पोखरा को डेविस फॉल घुम्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'AUX', 'PUNCT']"
283,अर्पण वीरगन्ज को बिजुली बजार मा किनमेल गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
284,जिरी हिमाली पदयात्राका लागि प्रसिद्ध स्थान हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
285,बर्दघाट पश्चिम नेपालको एउटा महत्वपूर्ण बजार क्षेत्र हो ।,"['PROPN', 'NOUN', 'PROPN', 'DET', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'DET', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
286,चाँदनी दोधारा कञ्चनपुर जिल्लामा अवस्थित छ ।,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
287,रुकुम पूर्व पहाडी भूभागमा पर्ने जिल्ला हो ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
288,इलाका प्रशासन कार्यालय स्थानीय प्रशासनिक संरचनाको भाग हो ।,"['NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
289,राष्ट्रिय पत्रकार संघले पत्रकार सम्मेलन आयोजना गर्यो ।,"['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
290,सृष्टी नाम्चे बजारको हिमालयन गेस्ट हाउसमा छिन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
291,जिल्ला प्रशासन कार्यालय मोरङले निषेधाज्ञा थप गरेको छ ।,"['NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
292,सरकारले जलविद्युत आयोजना विस्तार गर्ने तयारी गरेको छ ।,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'AUX', 'PUNCT']"
293,रोहन जनकपुरधामको धर्मशाला भ्रमण मा छ ।,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
