row_idx,sentence,gold_tags,pred_tags
241,विवेक धरान को मेची बजार मा भेट्यो ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
242,सृष्टि झापा को भुलभुले बजार मा किनमेल गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
243,निशा नेपालगञ्ज विमानस्थल बाट उडान भर्ने तयारी मा छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
244,रोहन लुम्बिनी मा बौद्ध मठ घुम्न गयो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
245,अर्पण वीरगन्ज को व्यापारिक बजार मा पुगे ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
246,प्रज्ञा चितवन राष्ट्रिय निकुञ्ज भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
247,मनिष एभरेस्ट बेस क्याम्प हाइकिङ मा सहभागी छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
248,राधिका नाम्चे बजार को हिमालयन होटल मा छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
249,किरण हेटौँडा मेडिकल सेन्टर मा भेटियो ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
250,सीमा पोखरा को फेवा ताल घुम्न गइ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
251,अजय बागलुङ को कालिका मन्दिर दर्शन गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
252,सुषान्त काठमाडौं को स्वयम्भूनाथ स्तूप मा पुगे ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
253,रोशनी ललितपुर को राष्ट्रिय संग्रहालय भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
254,विकास धरान को मेडिकल कलेज मा जाँच गर्दैछ ।,"['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
255,टिकापुर कर्णाली घाट का छाल मा पडड़ो छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
256,नाम्चे बजार सगरमाथा को ठौर मा पड्नया निक्कै ठौर हो ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADV', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADV', 'NOUN', 'AUX', 'PUNCT']"
257,भीमदत्त नगर सुदूरपश्चिम प्रदेश को मुख्या ठौर हो ।,"['PROPN', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
258,अरनिको बाटो काठमाडौँ लाई उत्तरी सिमाना सँग जोडड़ो छ ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
259,धनुषाधाम धर्म मान्याका लागि चिन्न्याको ठौर हो ।,"['PROPN', 'NOUN', 'ADJ', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
260,कालीकोट पहाड भयाको जिल्ला हो ।,"['PROPN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
261,चन्द्रगिरि डाँडो बाट काठमाडौँ ठाउँ निक्कै राम्रो धेकिदो जन्यन्को छ ।,"['PROPN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
262,त्रिशूली नदी हिमाली ठाउँ बाट निक्ल्याको हो ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
263,सिराहा तराई ठाउँ मा पद्न्या जिल्ला हो ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
264,बझाङ सुदूरपश्चिम को दुर्गम पहाडी जिल्ला हो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
265,प्यूठान ऐतिहासिक र सांस्कृतिक महत्व बोक्याको ठाउँ हो ।,"['PROPN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
266,हलेसी महादेव धार्मिक घुम्नन लागि जान्यको छ ।,"['PROPN', 'PROPN', 'ADJ', 'VERB', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADJ', 'VERB', 'ADP', 'VERB', 'AUX', 'PUNCT']"
267,कालापत्थर हिमाल हेर्नका लागि निक्कै राम्रो ठौर हो ।,"['PROPN', 'NOUN', 'VERB', 'ADP', 'ADV', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADP', 'ADV', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
268,बुटवल पश्चिम नेपाल को जान्यको व्यापारिक केन्द्र हो ।,"['PROPN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
269,रोल्पा पहाडी ठाउँ मा फैल्याको जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
270,मेची नदी पूर्वी सिमाना देखी बगन्या खोलो हो ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
271,खैरहनी चितवन जिल्ला को मुख्य ठाउँ हो ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
272,ढोरपाटन शिकार आरक्षका लागि जन्य्को छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
273,गौरीशंकर हिमाल दोलखा ठाउँ मा रयाको छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
274,मालिका धुरा हिमाली भौगोलिक संरचना मा पड्ड़ो छ ।,"['PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
275,राष्ट्रिय युवा परिषद्ले नयाँ योजना सार्वजनिक गर्याको छ ।,"['ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
276,नेपाल रेडक्रस सोसाइटी ले बाढी प्रभावित क्षेत्र मा राहत वितरण गर्याको छ ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
277,बागमती प्रदेश सरकार ले स्वास्थ्य सुधार योजना लागू गर्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
278,मोरङ मा नयाँ अस्पताल उद्घाटन भयाको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
279,केन्द्रीय बैंक ले ब्याजदर समायोजन गरेको घोषणा भयाको छ ।,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'AUX', 'PUNCT']"
280,अंशु बर्दिया को राप्ती नदी किनार मा पुगे ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
281,प्रिया झापा जिल्ला को बगदुली बजार मा छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
282,सागर लुम्बिनी अन्तर्राष्ट्रिय विमानस्थल बाट उडान भर्न लाग्याको छ ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
283,रोशनी पोखरा को डेविस फॉल घुम्न गइ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'AUX', 'PUNCT']"
284,अर्पण वीरगन्ज को बिजुली बजार मा किनमेल गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
285,जिरी हिमाली पदयात्रा का लागि प्रसिद्ध स्थान हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
286,बर्दघाट पश्चिम नेपाल को निक्कै महत्वपूर्ण बजार को ठौर हो ।,"['PROPN', 'ADJ', 'PROPN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
287,चाँदनी दोधारा कञ्चनपुर जिल्ला मा रहया छ ।,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
288,रुकुम पूर्व पहाड को भूभागमा पर्न्या जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
289,इलाका प्रशासन कार्यालय स्थानीय प्रशासनिक संरचना को भाग हो ।,"['NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
290,राष्ट्रिय पत्रकार संघ ले पत्रकार सम्मेलन आयोजना गर्यो ।,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
291,सृष्टी नाम्चे बजार को हिमालयन गेस्ट हाउस मा छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
292,जिल्ला प्रशासन कार्यालय मोरङ ले निषेधाज्ञा थप गर्याको छ ।,"['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
293,सरकार ले जलविद्युत आयोजना विस्तार गर्ने तयारी गर्याको छ ।,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'AUX', 'PUNCT']"
294,रोहन जनकपुरधाम को धर्मशाला घुम्फेरमा छ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
